class_id,subclass_id,class,subclass,level,name,description,grants_spell_id,attack_bonus_ability,attack_bonus_formula,save_dc_ability,save_dc_formula
monk,warrior_of_shadow,Monk,Warrior of Shadow,17,Cloak of Shadows,"Magic Action; while entirely within Dim Light or Darkness, spend 3 Focus Points to shroud yourself in shadows for 1 minute (ends early if you become Incapacitated or if you end your turn in Bright Light). While shrouded: (1) you have the Invisible condition; (2) Partially Incorporeal—you can move through occupied spaces as Difficult Terrain (if you end your turn in one, you’re shunted to the last unoccupied space you occupied); (3) Shadow Flurry—you can use Flurry of Blows without spending Focus Points.",,,,,
monk,warrior_of_shadow,Monk,Warrior of Shadow,3,Shadow Arts,"You gain three benefits: (1) Darkness—you can spend 1 Focus Point to cast Darkness with no components; you can see within the spell’s area when cast this way, and while it lasts you can move the area to a space within 60 ft of you at the start of each of your turns; (2) Darkvision—gain Darkvision 60 ft (or +60 ft if you already have it); (3) Shadowy Figments—you know Minor Illusion (Wisdom is your spellcasting ability for it).",darkness|minor_illusion,spellcasting,pb_plus_ability_mod,,
monk,warrior_of_shadow,Monk,Warrior of Shadow,6,Shadow Step,"Bonus Action; while entirely within Dim Light or Darkness, teleport up to 60 ft to an unoccupied space you can see that is also in Dim Light or Darkness. You then have Advantage on the next melee attack you make before the end of the current turn.",,,,,
monk,warrior_of_the_elements,Monk,Warrior of the Elements,11,Stride of the Elements,"Passive; while your Elemental Attunement is active, you also have a Fly Speed and a Swim Speed equal to your Speed.",,,,,
monk,warrior_of_the_elements,Monk,Warrior of the Elements,17,Elemental Epitome,"Passive; while your Elemental Attunement is active, you also gain: (1) Damage Resistance—Resistance to one of Acid, Cold, Fire, Lightning, or Thunder (choose; you can change the choice at the start of each of your turns); (2) Destructive Stride—when you use Step of the Wind, your Speed increases by 20 ft until end of turn, and for that duration any creature of your choice takes damage equal to one roll of your Martial Arts die when you enter a space within 5 ft of it (type: your choice of Acid/Cold/Fire/Lightning/Thunder; each creature can take this only once per turn); (3) Empowered Strikes—once on each of your turns when you hit with an Unarmed Strike, deal extra damage equal to one roll of your Martial Arts die (type matches the strike).",,,,,
monk,warrior_of_the_elements,Monk,Warrior of the Elements,3,Elemental Attunement,"At the start of your turn, you can spend 1 Focus Point to imbue yourself with elemental energy for 10 minutes (ends early if you become Incapacitated). While active: Reach—your Unarmed Strike reach is 10 feet greater than normal; Elemental Strikes—when you hit with an Unarmed Strike, you can make it deal Acid, Cold, Fire, Lightning, or Thunder damage instead of its normal type, and when you deal one of those types you can force a Strength saving throw against your Monk save DC; on a failed save, you move the target up to 10 ft toward or away from you.",,,,wis,8_plus_pb_plus_ability_mod
monk,warrior_of_the_elements,Monk,Warrior of the Elements,3,Manipulate Elements,"Passive; you know the Elementalism spell, and Wisdom is your spellcasting ability for it.",elementalism,,,,
monk,warrior_of_the_elements,Monk,Warrior of the Elements,6,Elemental Burst,"Magic Action; spend 2 Focus Points; choose a point within 120 ft and a damage type (Acid, Cold, Fire, Lightning, or Thunder). In a 20 ft-radius Sphere centered there, each creature makes a Dexterity saving throw against your Monk save DC, taking damage equal to 3 rolls of your Martial Arts die on a failed save, or half damage on a success.",,,,wis,8_plus_pb_plus_ability_mod
monk,warrior_of_the_open_hand,Monk,Warrior of the Open Hand,11,Fleet Step,"When you take a Bonus Action other than Step of the Wind, you can also use Step of the Wind immediately after that Bonus Action.",,,,,
monk,warrior_of_the_open_hand,Monk,Warrior of the Open Hand,17,Quivering Palm,"When you hit a creature with an Unarmed Strike, you can spend 4 Focus Points to start imperceptible vibrations in it that last a number of days equal to your Monk level. The vibrations are harmless unless you end them: when you take the Attack action, you can forgo one attack to end them (you and the target must be on the same plane). When ended, the target makes a Constitution saving throw against your Monk save DC, taking 10d12 Force damage on a failed save or half damage on a successful one. Only one creature can be affected at a time; you can end the vibrations harmlessly (no action).",,,,wis,8_plus_pb_plus_ability_mod
monk,warrior_of_the_open_hand,Monk,Warrior of the Open Hand,3,Open Hand Technique,"Whenever you hit a creature with an attack granted by your Flurry of Blows, choose one effect for that target: Addle—the target can’t make Opportunity Attacks until the start of its next turn; Push—the target makes a Strength saving throw against your Monk save DC or is pushed up to 15 ft away from you; Topple—the target makes a Dexterity saving throw against your Monk save DC or has the Prone condition.",,,,wis,8_plus_pb_plus_ability_mod
monk,warrior_of_the_open_hand,Monk,Warrior of the Open Hand,6,Wholeness of Body,Bonus Action; roll your Martial Arts die and regain HP equal to the roll + your Wisdom modifier (minimum 1 HP). Uses: a number of times equal to your Wisdom modifier (minimum 1); regain all uses on a Long Rest.,,,,,
paladin,core,Paladin,Core,1,Divine Sense,"Bonus Action; 60 ft; until end of your next turn you know the location of any Celestial, Fiend, or Undead within range that isn’t behind Total Cover, and you detect any place or object within range that has been consecrated or desecrated. Uses: a number equal to your Charisma modifier (minimum 1) per Long Rest.",,,,,
paladin,core,Paladin,Core,1,Lay on Hands,"You have a healing pool equal to 5 × your Paladin level. As a Bonus Action, you can touch a creature and restore any number of HP from the pool (up to remaining pool). You can also expend 5 HP from the pool to cure one disease or neutralize one poison affecting the target. The pool replenishes when you finish a Long Rest.",,,,,
paladin,core,Paladin,Core,1,Weapon Mastery,"Passive; you can use the mastery properties of two kinds of Simple or Martial weapons you choose. Whenever you finish a Long Rest, you can change one chosen weapon kind. Number of weapon kinds increases to 3 at Paladin 9 and 4 at Paladin 17.",,,,,
paladin,core,Paladin,Core,10,Aura of Courage,Passive; you and friendly creatures within 10 ft of you can’t have the Frightened condition while you are conscious.,,,,,
paladin,core,Paladin,Core,11,Radiant Strikes,"Passive; once on each of your turns when you hit with a weapon attack, you deal an extra 1d8 Radiant damage.",,,,,
paladin,core,Paladin,Core,14,Cleansing Touch,Action; touch a creature to end one spell on it. Uses: a number of times equal to your Charisma modifier (minimum 1) per Long Rest.,,,,,
paladin,core,Paladin,Core,19,Epic Boon,Passive; you gain an Epic Boon feat (or another feat you qualify for).,,,,,
paladin,core,Paladin,Core,2,Divine Smite,"Trigger: when you hit a creature with a melee weapon attack. Effect: expend one spell slot to deal Radiant damage in addition to the weapon’s damage. Extra damage = 2d8 for a 1st‑level slot, +1d8 per slot level above 1st (maximum 5d8). If the target is a Fiend or Undead, add 1d8 more.",divine_smite,,,,
paladin,core,Paladin,Core,2,Fighting Style,Passive; you gain a Fighting Style feat of your choice.,,,,,
paladin,core,Paladin,Core,2,Spellcasting,"You prepare Paladin spells and cast them using spell slots. Spellcasting ability: Charisma (spell save DC and spell attack bonus). You prepare a fixed number of Paladin spells by Paladin level; whenever you gain a Paladin level, you can change which Paladin spells you have prepared.",,spellcasting,pb_plus_ability_mod,spellcasting,8_plus_pb_plus_ability_mod
paladin,core,Paladin,Core,20,Divine Champion,"Passive; your Charisma score increases by 4 (maximum 25). In addition, when you roll Initiative and have no uses of Channel Divinity remaining, you regain 1 use.",,,,,
paladin,core,Paladin,Core,3,Channel Divinity,You gain two Channel Divinity options from your Sacred Oath. Uses: 2; regain 1 expended use on a Short Rest and all on a Long Rest. Save DC = your Paladin spell save DC.,,,,,
paladin,core,Paladin,Core,3,Sacred Oath,"Passive; choose a Sacred Oath. You gain oath features at Paladin levels 3, 7, 15, and 20.",,,,,
paladin,core,Paladin,Core,4,Ability Score Improvement,"Passive; you gain the Ability Score Improvement feat or another feat you qualify for. You gain this feature again at Paladin levels 8, 12, and 16.",,,,,
paladin,core,Paladin,Core,5,Extra Attack,"Passive; when you take the Attack action on your turn, you can make two attacks instead of one.",,,,,
paladin,core,Paladin,Core,6,Aura of Protection,"Passive; while you are conscious, you and friendly creatures within 10 ft of you add your Charisma modifier (minimum +1) to all saving throws. Range increases to 30 ft at Paladin 18.",,,,,
paladin,core,Paladin,Core,9,Abjure Foes,"Magic Action; 30 ft emanation; creatures of your choice make a Wisdom saving throw against your spell save DC. On a failure, a creature is Frightened of you for 1 minute (repeat saving throw at end of each of its turns, ending on a success). Uses: once per Long Rest, or by expending a 3rd-level or higher spell slot.",,,,,
paladin,oath_of_devotion,Paladin,Oath of Devotion,15,Smite of Protection,"Passive; when you use Divine Smite, you and one creature within 30 ft gain Temporary HP equal to your Charisma modifier + the spell slot level expended.",,,,,
paladin,oath_of_devotion,Paladin,Oath of Devotion,20,Holy Nimbus,"Bonus Action; for 1 minute, Bright Light 30 ft and Dim 30 ft beyond. Enemies in Bright Light take Radiant damage equal to your Charisma modifier at the start of their turns. You have Advantage on saving throws against spells cast by Fiends and Undead. Uses: 1 per Long Rest.",,,,,
paladin,oath_of_devotion,Paladin,Oath of Devotion,3,Sacred Weapon,"Magic Action; expend 1 use of Channel Divinity. For 1 minute, add your Charisma modifier to attack rolls made with one weapon you are holding; the weapon emits Bright Light 20 ft and Dim Light 20 ft beyond. Ends early if you release or fall unconscious.",,,,,
paladin,oath_of_devotion,Paladin,Oath of Devotion,3,Turn the Unholy,Magic Action; expend 1 use of Channel Divinity; 30 ft emanation. Each Fiend or Undead of your choice makes a Wisdom saving throw against your spell save DC. On a failure: Frightened for 1 minute (repeat saving throw at end of each turn).,,,,,
paladin,oath_of_devotion,Paladin,Oath of Devotion,3,Oath Spells,"Always prepared once you reach the listed Paladin levels: 3—Sanctuary; 5—Lesser Restoration.",sanctuary|lesser_restoration,,,,
paladin,oath_of_devotion,Paladin,Oath of Devotion,7,Aura of Devotion,Passive; you and friendly creatures within 10 ft of you can’t have the Charmed condition while you are conscious.,,,,,
paladin,oath_of_glory,Paladin,Oath of Glory,15,Glorious Defense,"Reaction; trigger: you or a creature within 10 ft of you is hit by an attack roll. Effect: add your Charisma modifier to the target’s AC against that attack, potentially causing it to miss. If the attack misses, you can make one weapon attack against the attacker. Uses: a number of times equal to your Charisma modifier (minimum 1) per Long Rest.",,,,,
paladin,oath_of_glory,Paladin,Oath of Glory,15,Glorious Defense,"Reaction; when you or another creature within 10 ft is hit by an attack, add your Charisma modifier to the target’s AC against that attack. If the attack misses, you can make one weapon attack against the attacker.",,,,,
paladin,oath_of_glory,Paladin,Oath of Glory,20,Living Legend,"Bonus Action; for 1 minute, you gain Advantage on Charisma checks, can reroll one missed attack per turn, and can use your Reaction to reroll a failed saving throw. Uses: 1 per Long Rest.",,,,,
paladin,oath_of_glory,Paladin,Oath of Glory,20,Living Legend,"Bonus Action; for 1 minute, you have Advantage on Charisma checks and saving throws, and once on each of your turns when you miss with a weapon attack, you can cause that attack to hit instead. Uses: 1 per Long Rest.",,,,,
paladin,oath_of_glory,Paladin,Oath of Glory,3,Inspiring Smite,"Bonus Action; immediately after you deal damage with Divine Smite, expend 1 use of Channel Divinity. Distribute Temporary HP equal to 2d8 + your Paladin level among creatures of your choice within 30 ft.",,,,,
paladin,oath_of_glory,Paladin,Oath of Glory,3,Inspiring Smite,"Immediately after you deal damage with Divine Smite, you can distribute Temporary HP equal to 2d8 + your Paladin level among creatures of your choice within 30 ft (divide as you choose).",,,,,
paladin,oath_of_glory,Paladin,Oath of Glory,3,Peerless Athlete,"Bonus Action; expend 1 use of Channel Divinity. For 10 minutes, you have Advantage on Athletics and Acrobatics checks, can carry/push/drag twice as much, and your long/high jumps increase by 10 ft.",,,,,
paladin,oath_of_glory,Paladin,Oath of Glory,3,Peerless Athlete,"Magic Action; expend 1 use of Channel Divinity. For 10 minutes, you have Advantage on Strength (Athletics) and Dexterity (Acrobatics) checks, your carrying capacity doubles, and your jump distance is tripled.",,,,,
paladin,oath_of_glory,Paladin,Oath of Glory,7,Aura of Alacrity,Passive; your walking speed increases by 10 ft. Friendly creatures that start their turn within 5 ft of you have their speed increased by 10 ft until end of turn.,,,,,
paladin,oath_of_glory,Paladin,Oath of Glory,7,Aura of Alacrity,Passive; your Speed increases by 10 ft. Friendly creatures who start their turn within 10 ft of you also have their Speed increased by 10 ft until the end of that turn.,,,,,
paladin,oath_of_the_ancients,Paladin,Oath of the Ancients,15,Undying Sentinel,"Passive; when reduced to 0 HP and not killed outright, you drop to 1 HP instead (once per Long Rest). Also, you suffer no drawbacks from old age.",,,,,
paladin,oath_of_the_ancients,Paladin,Oath of the Ancients,20,Elder Champion,"Bonus Action; for 1 minute you regain 10 HP at the start of each of your turns, and enemy creatures within 10 ft have Disadvantage on saving throws against your Paladin spells and Channel Divinity effects. Uses: 1 per Long Rest.",,,,,
paladin,oath_of_the_ancients,Paladin,Oath of the Ancients,3,Nature’s Wrath,Magic Action; expend 1 use of Channel Divinity; one creature within 30 ft must succeed on a Strength or Dexterity saving throw (target’s choice) against your spell save DC or be Restrained by spectral vines for 1 minute (repeat saving throw at end of turns).,,,,,
paladin,oath_of_the_ancients,Paladin,Oath of the Ancients,3,Turn the Faithless,"Magic Action; expend 1 use of Channel Divinity; 30 ft emanation. Each Fey or Fiend of your choice makes a Wisdom saving throw against your spell save DC; on a failure, Frightened for 1 minute (repeat saving throw at end of turns).",,,,,
paladin,oath_of_the_ancients,Paladin,Oath of the Ancients,7,Aura of Warding,Passive; you and friendly creatures within 10 ft of you have Resistance to damage from spells while you are conscious.,,,,,
paladin,oath_of_vengeance,Paladin,Oath of Vengeance,15,Soul of Vengeance,"Reaction; when a creature under your Vow of Enmity makes an attack, you can make one melee weapon attack against it.",,,,,
paladin,oath_of_vengeance,Paladin,Oath of Vengeance,20,Avenging Angel,Bonus Action; for 1 hour you gain a Fly Speed of 60 ft and emit a 30 ft aura of menace. Enemies that start their turn in the aura make a Wisdom saving throw against your spell save DC or are Frightened for 1 minute (repeat saving throw at end of turns). Uses: 1 per Long Rest.,,,,,
paladin,oath_of_vengeance,Paladin,Oath of Vengeance,3,Abjure Enemy,Magic Action; expend 1 use of Channel Divinity; one creature within 60 ft makes a Wisdom saving throw against your spell save DC. On a failure: Frightened for 1 minute and Speed reduced to 0; repeat saving throw at end of each turn. On a success: Speed halved for 1 minute.,,,,,
paladin,oath_of_vengeance,Paladin,Oath of Vengeance,3,Vow of Enmity,"Bonus Action; expend 1 use of Channel Divinity; choose one creature within 30 ft. For 1 minute, you have Advantage on attack rolls against that creature. Ends early if the creature drops to 0 HP or you are Incapacitated.",,,,,
paladin,oath_of_vengeance,Paladin,Oath of Vengeance,7,Relentless Avenger,"Passive; when you hit a creature with an Opportunity Attack, you can move up to half your Speed immediately after the attack without provoking Opportunity Attacks.",,,,,
paladin,oathbreaker,Paladin,Oathbreaker,15,Supernatural Resistance,"Passive; you have Resistance to bludgeoning, piercing, and slashing damage from nonmagical weapons.",,,,,
paladin,oathbreaker,Paladin,Oathbreaker,20,Dread Lord,"Bonus Action; for 1 minute, you emit an aura of darkness in a 30 ft radius. Enemies in the aura take Necrotic damage equal to your Charisma modifier at the start of their turns, and you can cause one creature to be Frightened of you (repeat saving throw at end of turns). Uses: 1 per Long Rest.",,,,,
paladin,oathbreaker,Paladin,Oathbreaker,3,Control Undead,"Magic Action; expend 1 use of Channel Divinity; one Undead within 30 ft makes a Wisdom saving throw against your spell save DC. On a failure, it is Charmed by you for 24 hours.",,,,,
paladin,oathbreaker,Paladin,Oathbreaker,3,Dreadful Aspect,Magic Action; expend 1 use of Channel Divinity; 30 ft emanation. Creatures of your choice make a Wisdom saving throw against your spell save DC. On a failure: Frightened for 1 minute (repeat saving throw at end of turns).,,,,,
paladin,oathbreaker,Paladin,Oathbreaker,7,Aura of Hate,Passive; you and Fiends and Undead within 10 ft add your Charisma modifier to melee weapon damage rolls.,,,,,
ranger,beast_master,Ranger,Beast Master,11,Bestial Fury,"When you command your Primal Companion to take the Beast’s Strike action, it can use Beast’s Strike twice. Also, the first time each turn it hits a creature under the effect of your Hunter’s Mark, it deals extra Force damage equal to Hunter’s Mark’s bonus damage.",,,,,
ranger,beast_master,Ranger,Beast Master,15,Share Spells,"When you cast a spell that targets only yourself, you can also have it affect your Primal Companion if the beast is within 30 ft of you.",,,,,
ranger,beast_master,Ranger,Beast Master,3,Primal Companion,"You magically summon a primal beast companion (choose Beast of the Land, Sea, or Sky stat block). The companion is Friendly to you and obeys your commands. It acts on your turn: it moves and uses its Reaction normally, but takes only the Dodge action unless you use a Bonus Action to command it to take another action (including an action in its stat block). When you take the Attack action, you can forgo one of your attacks to command the beast to take its Beast’s Strike action. If you’re Incapacitated, the beast acts on its own. If the beast died within the last hour, you can take a Magic action to touch it and expend a spell slot; it returns to life after 1 minute with all HP restored. Whenever you finish a Long Rest, you can summon a different primal beast; the old one vanishes. The beast vanishes if you die.",,,,,
ranger,beast_master,Ranger,Beast Master,7,Exceptional Training,"When you use your Bonus Action to command your Primal Companion to take an action, you can also command it to take Dash, Disengage, Dodge, or Help using its Bonus Action. Also, whenever it hits with an attack roll and deals damage, it can deal Force damage instead of its normal damage type.",,,,,
ranger,core,Ranger,Core,1,Favored Enemy,"You always have Hunter’s Mark prepared. You can cast Hunter’s Mark without expending a spell slot 2 times, and you regain all expended free casts when you finish a Long Rest. The number of free casts increases at higher Ranger levels per the Ranger table.",hunters_mark,,,,
ranger,core,Ranger,Core,1,Spellcasting,"You prepare Ranger spells and cast them using spell slots. Spellcasting ability: Wisdom (spell save DC and spell attack bonus). Prepared Spells (level 1+): at Ranger 1, you prepare 2 level-1 Ranger spells; your prepared list size increases by Ranger level as shown on the Ranger table (e.g., 6 prepared spells at Ranger 5). Whenever the number increases, add new Ranger spells of levels you have slots for. Whenever you finish a Long Rest, you can replace 1 prepared Ranger spell with another Ranger spell you have slots for. Spellcasting Focus: you can use a Druidic Focus.",,,,,
ranger,core,Ranger,Core,1,Weapon Mastery,"Passive; you can use the mastery properties of two kinds of weapons you choose that you’re proficient with (e.g., Longbows, Shortswords). Whenever you finish a Long Rest, you can change the two chosen weapon kinds.",,,,,
ranger,core,Ranger,Core,10,Tireless,"You gain two benefits. Temporary Hit Points: Magic Action; give yourself Temporary HP equal to 1d8 + your Wisdom modifier (minimum 1). Uses: a number of times equal to your Wisdom modifier (minimum 1) per Long Rest. Decrease Exhaustion: whenever you finish a Short Rest, your Exhaustion level (if any) decreases by 1.",,,,,
ranger,core,Ranger,Core,13,Relentless Hunter,Passive; taking damage can’t break your Concentration on Hunter’s Mark.,,,,,
ranger,core,Ranger,Core,14,Nature’s Veil,Bonus Action; you gain the Invisible condition until the end of your next turn. Uses: a number of times equal to your Wisdom modifier (minimum 1) per Long Rest.,,,,,
ranger,core,Ranger,Core,16,Ability Score Improvement,Passive; you gain the Ability Score Improvement feat or another feat you qualify for.,,,,,
ranger,core,Ranger,Core,17,Precise Hunter,Passive; you have Advantage on attack rolls against the creature currently marked by your Hunter’s Mark.,,,,,
ranger,core,Ranger,Core,18,Feral Senses,Passive; you gain Blindsight 30 ft.,,,,,
ranger,core,Ranger,Core,19,Epic Boon,Passive; you gain an Epic Boon feat (or another feat you qualify for).,,,,,
ranger,core,Ranger,Core,2,Deft Explorer,Passive; you gain Expertise in 1 skill proficiency you have (choose a skill you’re proficient with that you don’t already have Expertise in). You also learn 2 languages of your choice.,,,,,
ranger,core,Ranger,Core,2,Fighting Style,"Passive; you gain a Fighting Style feat of your choice. Alternative option: Druidic Warrior—learn 2 Druid cantrips of your choice; they count as Ranger spells for you and use Wisdom; whenever you gain a Ranger level, you may replace 1 of these cantrips with another Druid cantrip.",,,,,
ranger,core,Ranger,Core,20,Foe Slayer,Passive; the bonus-damage die of your Hunter’s Mark becomes a d10 (instead of a d6).,,,,,
ranger,core,Ranger,Core,3,Ranger Subclass,"Passive; choose a Ranger subclass. You gain that subclass’s features at Ranger levels 3, 7, 11, and 15.",,,,,
ranger,core,Ranger,Core,4,Ability Score Improvement,"Passive; you gain the Ability Score Improvement feat or another feat you qualify for. You gain this feature again at Ranger levels 8, 12, and 16.",,,,,
ranger,core,Ranger,Core,5,Extra Attack,"Passive; when you take the Attack action on your turn, you can make two attacks instead of one.",,,,,
ranger,core,Ranger,Core,6,Roving,"Passive; while you aren’t wearing Heavy Armor, your Speed increases by 10 feet. You also gain a Climb Speed and a Swim Speed equal to your Speed.",,,,,
ranger,core,Ranger,Core,8,Ability Score Improvement,Passive; you gain the Ability Score Improvement feat or another feat you qualify for.,,,,,
ranger,core,Ranger,Core,9,Expertise,Passive; choose 2 skill proficiencies you have that you don’t already have Expertise in; you gain Expertise in those skills.,,,,,
ranger,fey_wanderer,Ranger,Fey Wanderer,11,Fey Reinforcements,"You always have Summon Fey prepared. You can cast it once without expending a spell slot, and you regain the free use when you finish a Long Rest.",,,,,
ranger,fey_wanderer,Ranger,Fey Wanderer,15,Misty Wanderer,"You can cast Misty Step without expending a spell slot a number of times equal to your Wisdom modifier (minimum 1) per Long Rest. Whenever you cast Misty Step, you can bring one willing creature within 5 ft with you to an unoccupied space within 5 ft of your destination.",,,,,
ranger,fey_wanderer,Ranger,Fey Wanderer,3,Dreadful Strikes,"Once per turn when you hit a creature with a weapon attack, you deal extra Psychic damage equal to 1d4 (increases to 1d6 at Ranger 11).",,,,,
ranger,fey_wanderer,Ranger,Fey Wanderer,3,Fey Wanderer Spells,"Always prepared once you reach the listed Ranger level: 3—Charm Person, Misty Step; 5—Dispel Magic; 7—Dimension Door; 9—Mislead.",,,,,
ranger,fey_wanderer,Ranger,Fey Wanderer,3,Otherworldly Glamour,"Passive; add your Wisdom modifier (minimum +1) to Charisma checks. You gain proficiency in one of the following skills of your choice: Deception, Performance, or Persuasion.",,,,,
ranger,fey_wanderer,Ranger,Fey Wanderer,7,Beguiling Twist,"Reaction; when you or a creature you can see within 120 ft succeeds on a saving throw against being Charmed or Frightened, you can force a different creature you can see within 120 ft to make a Wisdom save vs your spell save DC or be Charmed or Frightened (your choice) by you until the end of your next turn.",,,,,
ranger,gloom_stalker,Ranger,Gloom Stalker,11,Stalker’s Flurry,"Once per turn when you hit a creature under the effect of your Hunter’s Mark, choose one additional effect: Darkening Strike—+1d8 Necrotic damage and the target is Blinded until the end of its next turn; Sudden Strike—make another weapon attack (same weapon) against a different creature within 5 ft of the original target and within the weapon’s range; Mass Fear—the target and each creature within 10 ft of it make a Wisdom saving throw against your spell save DC or have the Frightened condition until the start of your next turn.",,,,,
ranger,gloom_stalker,Ranger,Gloom Stalker,15,Shadowy Dodge,"Reaction; trigger: a creature makes an attack roll against you. Effect: impose Disadvantage on that roll. After the attack is resolved (hit or miss), you can teleport up to 30 ft to an unoccupied space you can see.",,,,,
ranger,gloom_stalker,Ranger,Gloom Stalker,3,Dread Ambusher,"On the first turn of each combat: your Speed increases by 10 ft until the end of the turn, and you add your Wisdom modifier to your Initiative roll. Also, if you take the Attack action on that first turn, you can make one additional weapon attack as part of that action.",,,,,
ranger,gloom_stalker,Ranger,Gloom Stalker,3,Umbral Sight,"Passive; you gain Darkvision 60 ft (or +60 ft if you already have it). While you’re in Darkness, you have the Invisible condition to any creature that relies on Darkvision to see you in that Darkness.",,,,,
ranger,gloom_stalker,Ranger,Gloom Stalker,7,Iron Mind,"Passive; you gain proficiency in Wisdom saving throws. If you already have that proficiency, you instead gain proficiency in Intelligence or Charisma saving throws (your choice).",,,,,
ranger,hunter,Ranger,Hunter,11,Superior Hunter’s Prey,"Once per turn when you deal damage to a creature marked by your Hunter’s Mark, you can also deal Hunter’s Mark’s extra damage to a different creature that you can see within 30 ft of the first creature.",,,,,
ranger,hunter,Ranger,Hunter,15,Superior Hunter’s Defense,Reaction; trigger: you take damage. Effect: you gain Resistance to that damage type until the end of the current turn (reducing the triggering damage and any other damage of that type you take before the turn ends).,,,,,
ranger,hunter,Ranger,Hunter,3,Hunter’s Lore,"Passive; while a creature is marked by your Hunter’s Mark, you know whether it has any damage immunities, resistances, or vulnerabilities; if it has any, you know what they are.",,,,,
ranger,hunter,Ranger,Hunter,3,Hunter’s Prey,"Choose one option; you can switch the choice whenever you finish a Short or Long Rest. Colossus Slayer—once per turn when you hit a creature with a weapon attack, deal +1d8 extra weapon damage if the target is missing any of its HP. Horde Breaker—once on each of your turns when you make a weapon attack, you can make another weapon attack with the same weapon against a different creature that is within 5 ft of the original target, within the weapon’s range, and that you haven’t attacked this turn.",,,,,
ranger,hunter,Ranger,Hunter,7,Defensive Tactics,"Choose one option; you can switch the choice whenever you finish a Short or Long Rest. Escape the Horde—Opportunity Attacks against you have Disadvantage. Multiattack Defense—when a creature hits you with an attack, that creature has Disadvantage on any further attack rolls it makes against you until the start of your next turn.",,,,,
rogue,arcane_trickster,Rogue,Arcane Trickster,13,Versatile Trickster,"Bonus Action; use Mage Hand to distract a creature within 5 ft of the hand, granting you Advantage on attack rolls against that creature until the end of the turn.",,,,,
rogue,arcane_trickster,Rogue,Arcane Trickster,17,Spell Thief,"When a creature casts a spell that targets only you, you can use your Reaction to force it to make a saving throw (per the feature). On a failure, you negate the spell’s effect on you; if the spell is at least 1st level, you can then cast it (using this feature) without expending a spell slot for a limited time, and the original caster can’t cast that spell again for a limited time.",,,,,
rogue,arcane_trickster,Rogue,Arcane Trickster,3,Mage Hand Legerdemain,"When you cast Mage Hand, the spectral hand is invisible and can perform extra thievery tasks (such as stowing/retrieving objects, opening containers, or manipulating thieves’ tools) at range, as allowed by the feature.",,,,,
rogue,arcane_trickster,Rogue,Arcane Trickster,3,Spellcasting,You learn and cast spells from the Wizard spell list (using Intelligence for spell save DC and spell attacks). You learn cantrips and prepare/know a limited list of Wizard spells per the Arcane Trickster progression.,,,,,
rogue,arcane_trickster,Rogue,Arcane Trickster,9,Magical Ambush,"If you are Hidden from a creature when you cast a spell on it, that creature has Disadvantage on any saving throw it makes against that spell this turn.",,,,,
rogue,assassin,Rogue,Assassin,13,Envenom Weapons,"Bonus Action; you can coat a weapon or ammunition with poison (no kit check required if you have poison on hand). The next time you hit with that weapon before the end of your next turn, the target takes extra Poison damage and must make a Con save or be Poisoned for 1 minute (repeat save at end of each turn).",,,,,
rogue,assassin,Rogue,Assassin,17,Death Strike,"When you hit a creature that is Surprised, it makes a Con save. On a failed save, you double the damage of your attack against it (including Sneak Attack); on a success, the damage is normal.",,,,,
rogue,assassin,Rogue,Assassin,3,Assassin's Tools,You gain proficiency with the Disguise Kit and the Poisoner’s Kit.,,,,,
rogue,assassin,Rogue,Assassin,3,Assassinate,You are deadliest at the start of a fight: you have Advantage on attack rolls against any creature that hasn’t taken a turn yet in the combat. Any hit you score against a Surprised creature is a critical hit.,,,,,
rogue,assassin,Rogue,Assassin,9,Infiltration Expertise,"You can create convincing false identities (including documents, mannerisms, and history). Establishing a new identity takes downtime and resources; once created, you can assume it to infiltrate social circles and secure cover stories.",,,,,
rogue,core,Rogue,Core,1,Expertise,Choose 2 of your skill proficiencies. Your Proficiency Bonus is doubled for any ability check you make that uses either chosen proficiency.,,,,,
rogue,core,Rogue,Core,1,Sneak Attack,"Once on each of your turns, when you hit a creature with a weapon attack using a Finesse or Ranged weapon, you deal extra damage if you either have Advantage on the attack roll, or an ally of yours is within 5 ft of the target, that ally does not have the Incapacitated condition, and you don’t have Disadvantage on the roll. The extra damage is 1d6 at Rogue 1 and increases by Rogue level (see class table).",,,,,
rogue,core,Rogue,Core,1,Thieves’ Cant,"You know Thieves’ Cant, a secret mix of jargon, signs, and code that only thieves understand. You also learn one additional language of your choice.",,,,,
rogue,core,Rogue,Core,1,Weapon Mastery,"Passive; you can use the mastery properties of two kinds of weapons you choose that you’re proficient with. Whenever you finish a Long Rest, you can change one of those chosen weapon kinds.",,,,,
rogue,core,Rogue,Core,10,Ability Score Improvement,Passive; you gain the Ability Score Improvement feat or another feat you qualify for.,,,,,
rogue,core,Rogue,Core,11,Improved Cunning Strike,"Passive; when you deal Sneak Attack damage, you can apply up to two different Cunning Strike effects to that Sneak Attack, paying the die cost for each.",,,,,
rogue,core,Rogue,Core,12,Ability Score Improvement,Passive; you gain the Ability Score Improvement feat or another feat you qualify for.,,,,,
